Ids,Created_at,Text
1.37E+18,Sat Mar 20 13:05:34 +0000 2021,"Heading into the series finale, it's all to play for in Ahmedabad! 🔥Tied at two each, both England and India can… https://t.co/uuSnx2oV2C"
1.37E+18,Sat Mar 20 13:05:36 +0000 2021,We need a separate captain for the toss!#INDvENG
1.37E+18,Sat Mar 20 13:05:36 +0000 2021,#Kohli while going for toss #IndVEng https://t.co/pyd8ZqwBYB
1.37E+18,Sat Mar 20 13:05:36 +0000 2021,Virat win the toss #INDvENG https://t.co/RDSp0a2aPt
1.37E+18,Sat Mar 20 13:05:37 +0000 2021,@mohanstatsman any stats on toss winning % for Virat Kohli as captain#INDvENG
1.37E+18,Sat Mar 20 13:05:37 +0000 2021,Does Virat Kohli have to toss the coin every time? Is this customary for the host captain to do so? #AskStar… https://t.co/tk8gsbUiYh
1.37E+18,Sat Mar 20 13:05:40 +0000 2021,England win the toss and will bowl first in the 5th and final T20 #EnglandCricket #T20Cricket #INDvENG https://t.co/6LpNMDlo5E
1.37E+18,Sat Mar 20 13:05:43 +0000 2021,England won the toss and opted field.#INDvENG #IndiavsEngland #INDvsENG_2021 #Cricket #Probatsman
1.37E+18,Sat Mar 20 13:05:44 +0000 2021,Fourth toss win for Morgan in five matches. And yet they're not winning the series.#INDvENG
1.37E+18,Sat Mar 20 13:05:44 +0000 2021,“ I’ll be moving at the top of the order along with Rohit and Surya will bat at three” - Virat at the toss #INDvENG
1.37E+18,Sat Mar 20 13:05:48 +0000 2021,Again lost toss or match also!!#INDvENG
1.37E+18,Sat Mar 20 13:05:48 +0000 2021,England have won the toss and have opted to field.🧐🧐🤦🤦#INDvENG
1.37E+18,Sat Mar 20 13:05:51 +0000 2021,@mipaltan Ben Stokes won the toss again.😫😫😫....I wish Rohit sharma will be made 100 today#INDvENG
1.37E+18,Sat Mar 20 13:05:52 +0000 2021,"India vs England, 5th T20I Live Updates: England win the toss as Morgan opts to chase in decider#INDvENG #ENGvIND… https://t.co/VQX5MewDGS"
1.37E+18,Sat Mar 20 13:05:56 +0000 2021,Virat Kohli and Rohit Sharma will open the inningsEngland won the toss and elected to bowl firstEngland - No ch… https://t.co/QXAzTORbrR
1.37E+18,Sat Mar 20 13:05:59 +0000 2021,Virat kohli and toss - the never ending love story. #INDvENG
1.37E+18,Sat Mar 20 13:06:00 +0000 2021,"5th #T20I LIVE | #England Win Toss Again, #India Bat First In Series Finale; #ViratKohli Opens#Cricket #INDvENG… https://t.co/TjsHfJ9oX7"
1.37E+18,Sat Mar 20 13:06:00 +0000 2021,Toss Lost😬#INDvENG
1.37E+18,Sat Mar 20 13:06:02 +0000 2021,Eoin Morgan won the toss series  by 4-1 😂😝#INDvENG @imVkohli@Eoin16
1.37E+18,Sat Mar 20 13:06:04 +0000 2021,Toss #INDvENG https://t.co/5Uy7hfkXxi
1.37E+18,Sat Mar 20 13:06:04 +0000 2021,To win a toss has become a blue moon night for #ViratKohli ! Good luck #TeamIndia 👍🏻 Hoping for a nail biting Final… https://t.co/9fgUP7gknT
1.37E+18,Sat Mar 20 13:06:05 +0000 2021,With the series tied at 2-2. England have won the toss and elected to field first in the decider!#INDvENG https://t.co/fUBWH0uZH1
1.37E+18,Sat Mar 20 13:06:07 +0000 2021,"@ANI @imVkohli has rarely win the toss... It's luck or something else!@BCCI ,#INDvENG"
1.37E+18,Sat Mar 20 13:06:09 +0000 2021,England have won the toss and have opted to field🏏🤔🇮🇳#INDvENG #INDvsENG #IndiavsEngland #INDvEND #Dream11… https://t.co/67lL9xPm3z
1.37E+18,Sat Mar 20 13:06:10 +0000 2021,"Eoin Morgan wins toss, England will bowl first.🏴󠁧󠁢󠁥󠁮󠁧󠁿 remains unchanged. 🇮🇳 makes one change. T. Natarajan in f… https://t.co/OtNKsBy0aF"
1.37E+18,Sat Mar 20 13:06:11 +0000 2021,Six bowling options #INDvENG
1.37E+18,Sat Mar 20 13:06:12 +0000 2021,Finally no Rahul in Modi Stadium.Balanced team.India going for the win !!#INDvENG
1.37E+18,Sat Mar 20 13:06:17 +0000 2021,England win the toss and elect to field #INDvENG
1.37E+18,Sat Mar 20 13:06:19 +0000 2021,Nattu Inn🔥🔥🔥And as usual toss hoge😂😂#INDvENG
1.37E+18,Sat Mar 20 13:06:23 +0000 2021,India lost the Toss again 🤦‍♂️ 5th T20iIndia Bat First : 190 its Defendable Total👍#INDvENG #Cricket
1.37E+18,Sat Mar 20 13:06:24 +0000 2021,Ayeeeeee suna tumlog ne kohli will open with Rohit. Bring it on waiting for first T20I century from him 😻#INDvENG
1.37E+18,Sat Mar 20 13:06:33 +0000 2021,England has won the toss and elected to bowl in decider of T20 series. India needs to score close to 200 to defend… https://t.co/8r6STzHCC1
1.37E+18,Sat Mar 20 13:06:38 +0000 2021,@imVkohli and toss love affair continue 😬😬😬Hope india win again 🤞🤞#INDvENG
1.37E+18,Sat Mar 20 13:06:41 +0000 2021,"No panic from EnglandSame formula: Morgan wins toss, bowls first, England unchanged #INDvENG #Cricket"
1.37E+18,Sat Mar 20 13:06:42 +0000 2021,When he (@imVkohli) isgoing to win the crucial toss ? #INDvENG
1.37E+18,Sat Mar 20 13:06:44 +0000 2021,Lost the toss again. But woah Kohli opening. The real deal✌️#INDvENG
1.37E+18,Sat Mar 20 13:06:44 +0000 2021,Unfortunately KL misses out I'll move at the top with Rohit and SKY will bat at 3. - Virat Kohli (At the Toss)Engl… https://t.co/DCkazucLfD
1.37E+18,Sat Mar 20 13:06:49 +0000 2021,🏴󠁧󠁢󠁥󠁮󠁧󠁿 have won the toss and they've chosen to field first yet again.Can #TeamIndia repeat their heroics from th… https://t.co/MNYQoQd0LL
1.37E+18,Sat Mar 20 13:06:51 +0000 2021,There you go again.... New Match New Combination 🤦🏻 Yeh kab sudhrega yaar Losing TOSS and New Combination is his USP#INDvENG
1.37E+18,Sat Mar 20 13:06:54 +0000 2021,Eng won the toss and chose to bowl first. Kl out . T natu in #INDvENG
1.37E+18,Sat Mar 20 13:06:54 +0000 2021,Why he can't win toss. For this only I hate #ViratKohli captaincy. I don't know why. #INDvENG One more toss he lost.
1.37E+18,Sat Mar 20 13:06:55 +0000 2021,Again again and again 🧐 England have won the toss and decided to field first. #INDvENG#ENGvIND
1.37E+18,Sat Mar 20 13:07:01 +0000 2021,"How many will India score tonight?England wins toss, will field.England - same teamIndia - KL Rahul out, Natar… https://t.co/1KwxLiRsfE"
1.37E+18,Sat Mar 20 13:07:05 +0000 2021,"#INDvENG, 5th T20I: England Win Toss, Opt To Bowl Against India In Series-Decider#IndiavsEngland https://t.co/KbY9PEdrNN"
1.37E+18,Sat Mar 20 13:07:05 +0000 2021,🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️Loose the toss...Loose the match...&amp; virat once again loose the toss...😏😒Congratulations in advanc… https://t.co/dockza6klz
1.37E+18,Sat Mar 20 13:07:06 +0000 2021,"Series Decider!🇮🇳 🆚 🏴󠁧󠁢󠁥󠁮󠁧󠁿 , 5th T20IToss: England won the toss and decided to bowl first.Click… https://t.co/vP9JKZzPCX"
1.37E+18,Sat Mar 20 13:07:08 +0000 2021,"Why kholi never wins a toss 😑He wins 2,3 out of 10🙄#INDvsENG_2021 #INDvENG https://t.co/ZhqYx02T4T"
1.37E+18,Sat Mar 20 13:07:08 +0000 2021,England Won The Toss and Elected To Field First #INDvENG
1.37E+18,Sat Mar 20 13:07:15 +0000 2021,In the decider #INDvENG T20I England won the toss and elected to field first@klrahul11 makes way for @Natarajan_91
1.37E+18,Sat Mar 20 13:07:15 +0000 2021,LIVE | England have won the toss and have opted to field #INDvENG #INDvsENGhttps://t.co/Q28a1Tg3Yo
1.37E+18,Sat Mar 20 13:07:18 +0000 2021,While India losing another toss is certainly sad but Virat opening with Rohit Sharma is a massive step in the right… https://t.co/EJierChZ7C
1.37E+18,Sat Mar 20 13:07:29 +0000 2021,Again the toss 🙄 #INDvENG
1.37E+18,Sat Mar 20 13:07:32 +0000 2021,Eng Won the Toss will bowl first and Same Team... Team India looks Very Balanced Team now...KL out Natrajan In… https://t.co/0XkiqsJUXL
1.37E+18,Sat Mar 20 13:07:34 +0000 2021,Rohit and Virat opening the innings noice &amp; excited 😍😍😍 although we lost the Toss this is good to see as Indian tea… https://t.co/V3DSW8Cb47
1.37E+18,Sat Mar 20 13:07:35 +0000 2021,England won the toss! Virat leading from the front with Rohit! Kl misses out and natarajan comes in. Hardik to play… https://t.co/4kiOC8N0t2
1.37E+18,Sat Mar 20 13:07:35 +0000 2021,India lost the toss again #INDvENG https://t.co/fauSQn1IXO
1.37E+18,Sat Mar 20 13:07:41 +0000 2021,ENGLAND WIN TOSS AND FIELD🇮🇳✅Left arm seamer Natarajan in; Kohli will open🇮🇳❌KL RAHUL LEFT OUT🏴󠁧󠁢󠁥󠁮󠁧󠁿✅England… https://t.co/6TsuEGzcS1
1.37E+18,Sat Mar 20 13:07:41 +0000 2021,"ENGLAND WIN TOSS AND BOWL 🇮🇳🏴󠁧󠁢󠁥󠁮󠁧󠁿Eoin Morgan's men are unchanged again, while India strengthen their bowling by… https://t.co/VE4VcbHmgx"
1.37E+18,Sat Mar 20 13:07:41 +0000 2021,Captain Praying for Toss so that they can bowl first. Meanwhile Curator of #NarendraModiCricketStadium #INDvENG https://t.co/AkTwIa0uF8
1.37E+18,Sat Mar 20 13:07:45 +0000 2021,5th T20I: England have won the toss and elected to bowl. #INDvENG https://t.co/7RC3SE5rT1
1.37E+18,Sat Mar 20 13:07:50 +0000 2021,England won the toss and decided to loose by 26 runs#INDvENG
1.37E+18,Sat Mar 20 13:07:51 +0000 2021,Eng won the toss and opt to field firstCatch us live with our cricket expert @MontyPanesar as we review the full… https://t.co/9leOmKkEXR
1.37E+18,Sat Mar 20 13:07:51 +0000 2021,#INDvENG : #England opt to field vs #TeamIndia in 5th T20Ihttps://t.co/8di1bS5xHU#INDvsENG_2021 #INDvENGt20… https://t.co/XBJ9htBdzV
1.37E+18,Sat Mar 20 13:07:53 +0000 2021,#England won the toss &amp; bowl first#INDvENG #RohithSharma &amp; #ViratKohli to open 🔥🔥
1.37E+18,Sat Mar 20 13:07:55 +0000 2021,England won the toss and decided to chase against India in the T20 series decider.#INDvENG South Africa have won… https://t.co/tGj88Q9T4L
1.37E+18,Sat Mar 20 13:07:57 +0000 2021,@imVkohli should let go every toss now!☺️#INDvENG #ENGvIND
1.37E+18,Sat Mar 20 13:08:01 +0000 2021,Es tour me 7 toss Loose out of 9#INDvENG
1.37E+18,Sat Mar 20 13:08:02 +0000 2021,It seems like we need specific caption for toss as well #INDvENG
1.37E+18,Sat Mar 20 13:08:03 +0000 2021,#INDvENG So india loss toss again🏃🏃
1.37E+18,Sat Mar 20 13:08:11 +0000 2021,"A century coming from @imVkohli today.That's it, that's the tweet.#INDvENG#TeamIndia"
1.37E+18,Sat Mar 20 13:08:13 +0000 2021,#HardikPandya is Six Bowler option for tonight 🇮🇳#INDvENG
1.37E+18,Sat Mar 20 13:08:13 +0000 2021,Toss result of Indian team in this series:LostWonLostLostLostWonLostLostLostVirat Kohli is one of the m… https://t.co/vg83YCxGVR
1.37E+18,Sat Mar 20 13:08:16 +0000 2021,"#Live Cricket Scores, India Vs England, 5th T20: ENG Win Toss Again, IND Bat First In Series Finale… https://t.co/ZwIFerLWPW"
1.37E+18,Sat Mar 20 13:08:18 +0000 2021,So @imVkohli  Loss The TOSS SERIES by 4 - 1 🙄🙄🙄 #MumbaiIndians #BCCI #INDvENG #ENGvIND
1.37E+18,Sat Mar 20 13:08:19 +0000 2021,Look like Coin use for toss in Ind vs Eng has heads both sides. Eoin Morgan again😐#INDvENG #INDvENGt20… https://t.co/PWSOFsU8P3
1.37E+18,Sat Mar 20 13:08:20 +0000 2021,Virat watching Morgan winning consecutive Toss:-#INDvENG https://t.co/LQhd8TOpCR
1.37E+18,Sat Mar 20 13:08:21 +0000 2021,"#INDvENG 5th T20I Live score &amp; updatesEngland win toss opt to bowl first, India drop KL Rahul from playing XI… https://t.co/jPcqVRoqyD"
1.37E+18,Sat Mar 20 13:08:21 +0000 2021,"#INDvENG 5th T20I Live score &amp; updatesEngland win toss opt to bowl first, India drop KL Rahul from playing XI… https://t.co/jPcqVRoqyD"
1.37E+18,Sat Mar 20 13:08:26 +0000 2021,When was the last time Kohli won a toss? 🙄 #INDvENG #INDvENGt20
1.37E+18,Sat Mar 20 13:08:27 +0000 2021,"Lost the toss again..again and again #INDvENG #IndiavsEngland ok let's see,#KLRahul out and #Natrajan in. https://t.co/xv6TngHopQ"
1.37E+18,Sat Mar 20 13:08:34 +0000 2021,@BCCI should use Sholay wala coin for toss. #toss #INDvENG
1.37E+18,Sat Mar 20 13:08:35 +0000 2021,England 🇬🇧 won the toss elected to bowl first (Decider) KL out and Natrajan In. Hmm bold move going with additional bowler #INDvENG
1.37E+18,Sat Mar 20 13:08:40 +0000 2021,"#IndvEng TOSS again England.. They are bowling. So, India bat... T Natarajan to play in place of KL RahulVK and ROHIT to open"
1.37E+18,Sat Mar 20 13:08:46 +0000 2021,England won the toss and chose to field. One change in Team India KL Rahul misses out and I will move to the to… https://t.co/RcVuWNQDX8
1.37E+18,Sat Mar 20 13:08:47 +0000 2021,#INDvENG how many times king @imVkohli  looses the toss ..... Be the Captain but send someone to play the game of toss .
1.37E+18,Sat Mar 20 13:08:49 +0000 2021,Time for the decider!!! England won the toss and put India in to bat. Kohli to open the batting along with Rohit!!!… https://t.co/FrrDOodXLJ
1.37E+18,Sat Mar 20 13:08:49 +0000 2021,Time for the decider!!! England won the toss and put India in to bat. Kohli to open the batting along with Rohit!!!… https://t.co/FrrDOodXLJ
1.37E+18,Sat Mar 20 13:08:54 +0000 2021,Kohli opening is fantastic move!! Six bowlers gives us better balance as well#INDvENG
1.37E+18,Sat Mar 20 13:08:54 +0000 2021,Toss gone again. But that 11 is more balanced. #INDvENG
1.37E+18,Sat Mar 20 13:08:55 +0000 2021,Toss result of Indian team in this series:LostWonLostLostLostWonLostLostLostVirat Kohli is one of the m… https://t.co/vuGE8i2XG6
1.37E+18,Sat Mar 20 13:09:17 +0000 2021,Going in with 6 bowlers is a good strategic move from India. Seems they have confidence in Washington &amp; Shardul’s b… https://t.co/sQxJxaY1bc
1.37E+18,Sat Mar 20 13:09:20 +0000 2021,"Bad luck with the toss again, 😭 #ViratKohli #INDvENG"
1.37E+18,Sat Mar 20 13:09:21 +0000 2021,Eoin Morgan has won the toss again and 🏴󠁧󠁢󠁥󠁮󠁧󠁿 will bowl first 🏏 #INDvENG #INDvsENG https://t.co/lBQ09KZNla
1.37E+18,Sat Mar 20 13:09:22 +0000 2021,Have locha.!!! 5th T20I. England win the toss and elect to field.🤣🤣🤣🤣🤣🤣#INDvENG #T20
1.37E+18,Sat Mar 20 13:09:27 +0000 2021,Is the toss done using EVM s ? #INDvENG https://t.co/24ENJ9BFrM
1.37E+18,Sat Mar 20 13:09:32 +0000 2021,Kohli can't win a toss to save his life rn.#INDvENG
1.37E+18,Sat Mar 20 13:09:33 +0000 2021,"Wow, I am excited to see #rohit  and  #Kohli opening the batting for india #Rohirat #INDvENG #INDvsENG_2021"
1.37E+18,Sat Mar 20 13:09:36 +0000 2021,"Okay guys, so we are officially fucked up #INDvENG #toss"
1.37E+18,Sat Mar 20 13:09:39 +0000 2021,"India vs England, 5th T20I 2021 Toss Report and Playing XI Update: KL Rahul Dropped, T Natarajan Included For Hosts… https://t.co/LhWai9QgC2"
1.37E+18,Sat Mar 20 13:09:40 +0000 2021,"5th T20I: England win toss and opt to bowl again, #ViratKohli  will open innings, #KLRahul misses out#INDvsENG… https://t.co/xFUg40YU1O"
1.37E+18,Sat Mar 20 13:09:44 +0000 2021,Toss was not in favour to us...Let's set 200+ target today...#INDvENG
1.37E+18,Sat Mar 20 13:09:50 +0000 2021,#INDvENG@imVkohli lost the toss against 🏴󠁧󠁢󠁥󠁮󠁧󠁿 &amp; @mandhana_smriti lost the toss against 🇿🇦 and both the teams are… https://t.co/uJyz5mrRya
1.37E+18,Sat Mar 20 13:09:55 +0000 2021,Two matches :#INDvEng &amp; #INDWvSAW at 7:00pmIndia Batting first!
1.37E+18,Sat Mar 20 13:09:55 +0000 2021,India batting first in #INDWvSAW India batting first in #INDvENGOne series opener and another one is series decid… https://t.co/NR3rk0Y3N7
1.37E+18,Sat Mar 20 13:10:00 +0000 2021,BREAKING: Rohit Sharma and Virat Kohli to open the batting for India Today.#INDvENG #India #Kohli #RohitSharma #KLRahul #Natarajan
1.37E+18,Sat Mar 20 13:10:03 +0000 2021,"Yaar toss ke liye captain badal nahi sakte kya? He has a horrendous record, loses 80% tosses I think.#INDvENG"
1.37E+18,Sat Mar 20 13:10:05 +0000 2021,"As expected Kohli has lost the toss! There is a trend where be loses the first, wins the second and then losses the… https://t.co/s1FhnbWpMl"
1.37E+18,Sat Mar 20 13:10:09 +0000 2021,#INDvENG Natrajan comes in place of K L Rahul. Good attacking move. Again toss won by #ENG. Looking forward for goo… https://t.co/Ze3WviABBx
1.37E+18,Sat Mar 20 13:10:10 +0000 2021,It will be an epic disaster if #Eng lose today. Out of 9 Matches they have won 7 tosses and lost 6 matches. In Asia… https://t.co/VyrZwc6SwB
1.37E+18,Sat Mar 20 13:10:15 +0000 2021,"🏴󠁧󠁢󠁥󠁮󠁧󠁿 won the toss, elected to field first.Here's the lineup that will take on the challenge of tonight's serie… https://t.co/X01rsN7uch"
1.37E+18,Sat Mar 20 13:10:22 +0000 2021,"Eoin Morgan has won the toss, and decided to field first yet again.Captain Kohli has just confirmed that he will… https://t.co/tMyqsRNbtE"
1.37E+18,Sat Mar 20 13:10:32 +0000 2021,Phir se toss har gye #INDvENG
1.37E+18,Sat Mar 20 13:10:37 +0000 2021,Toss result of Indian team in this series:LostWonLostLostLostWonLostLostLostVirat Kohli is one of the m… https://t.co/WBu5A5AIRQ
1.37E+18,Sat Mar 20 13:10:39 +0000 2021,Virat is more consistent in loosing toss than his batting.Also Kohli and Rohit gonna open for india.Excitement Level ∞.#INDvENG
1.37E+18,Sat Mar 20 13:10:39 +0000 2021,Virat is more consistent in loosing toss than his batting.Also Kohli and Rohit gonna open for india.Excitement Level ∞.#INDvENG
1.37E+18,Sat Mar 20 13:10:39 +0000 2021,Toss update: England win the toss and choose to bowl first. K.L.Rahul dropped. Natarajan in. Kohli and Rohit to open! #INDvENG
1.37E+18,Sat Mar 20 13:10:40 +0000 2021,"5th T20I: England wins toss, opts to field against India in Ahmedabad#INDvENG #ENGvIND https://t.co/sUQaDgEpgd"
1.37E+18,Sat Mar 20 13:10:44 +0000 2021,"#INDvENG 5th T20I @ Narendra Modi Stadium, AhmedabadEoin Morgan wins the toss and has no hesitation in choosing to… https://t.co/Gyo7iWeMaP"
1.37E+18,Sat Mar 20 13:10:44 +0000 2021,"#INDvENG 5th T20I @ Narendra Modi Stadium, AhmedabadEoin Morgan wins the toss and has no hesitation in choosing to… https://t.co/Gyo7iWeMaP"
1.37E+18,Sat Mar 20 13:10:45 +0000 2021,#England won the toss and choose bowling I hope #IND won the match #INDvENG
1.37E+18,Sat Mar 20 13:10:45 +0000 2021,"Virat Kohli confirms that he will open the batting for India today.After the third T20I, @imRohit_SN argued that… https://t.co/dMenA3w6KY"
1.37E+18,Sat Mar 20 13:10:47 +0000 2021,England won the toss 2-2 and batting India. #Letswinthisone #INDvENG
1.37E+18,Sat Mar 20 13:10:47 +0000 2021,England won the toss 2-2 and batting India. #Letswinthisone #INDvENG
1.37E+18,Sat Mar 20 13:10:49 +0000 2021,Come on England we have won the toss again let’s not slip up this time Let’s win this game and bring the series h… https://t.co/wHDFUQNJeC
1.37E+18,Sat Mar 20 13:10:56 +0000 2021,@imVkohli iss opening thee innings ...🥵🥺😍😍😍can we expect a century god please 😢.#INDvENG
1.37E+18,Sat Mar 20 13:10:58 +0000 2021,Luck tho gelichivadiki toss avsaram .... game tho gelichi vallaki game untaeee chaluuu.@imVkohli @ImRo45 common guys prove it .#INDvENG
1.37E+18,Sat Mar 20 13:10:59 +0000 2021,"India lost 4 out of 5 tosses.. win or lose, it puts one team at a disadvantage. Why not just have one toss for the… https://t.co/QjjYpPDxHO"
1.37E+18,Sat Mar 20 13:11:01 +0000 2021,@SkyCricket Toss result of Indian team in this series:LostWonLostLostLostWonLostLostLostVirat Kohli is… https://t.co/tVvlPbjQ21
1.37E+18,Sat Mar 20 13:11:01 +0000 2021,Virat going to score 💯 today #INDvENG #ViratKohli #century #RohithSharma #pant
1.37E+18,Sat Mar 20 13:11:01 +0000 2021,🏴󠁧󠁢󠁥󠁮󠁧󠁿 England win the toss and bowl ⚪Here's our team:#INDvENG https://t.co/sfWLYrrdJ4
